binding_id,node_id,node_name,binding_target_id,binding_target_title,binding_type,project_id,task_id,resource_type,learning_activity_type,student_action,student_output,assessment_output,binding_status,audit_status,risk_level,source_file,notes
BV037-INC-P3T4-013,P3T4-N05,核查设置结果、风险与回退条件,P3T4-C05,设置风险与回退条件卡,resource_card,P3,P3-T4,risk_card;case_card,result_checking;rollback_condition_judgement,阅读设置结果和案例线索，判断是否需要回退、复查或复测。,设置结果核查与回退条件单,设置结果核查与回退条件单,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,设置成功不等于优化成功。
BV037-INC-P3T4-014,P3T4-N05,核查设置结果、风险与回退条件,P3T4-W05,设置结果核查工作单,worksheet,P3,P3-T4,worksheet;comparison_table,result_checking,对比设置前后状态并标注异常、风险、回退条件和复测要求。,设置结果核查与回退条件单,设置结果核查与回退条件单,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,参数结果和回退条件需专业复核。
BV037-INC-P3T4-015,P3T4-N05,核查设置结果、风险与回退条件,P3T4-ACT05,回退条件判断活动,learning_activity,P3,P3-T4,interactive_activity,rollback_condition_judgement,在案例中判断保留设置、回退、复查或转入信令复盘。,回退条件判断记录,设置结果核查与回退条件单,planned,pending_professional_review,medium,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,活动不能把教学案例结论写成现场处置规程。
BV037-INC-P3T4-016,P3T4-N06,形成参数变更记录并衔接复测,P3T4-C06,参数变更记录模板,resource_card,P3,P3-T4,template;handover_checklist,change_recording,整理变更依据、操作证据、核查结果和复测要求。,参数变更记录与复测交接单,参数变更记录与复测交接单,planned,pending_editorial_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,记录模板需避免对外发布口径和责任边界不清。
BV037-INC-P3T4-017,P3T4-N06,形成参数变更记录并衔接复测,P3T4-W06,复测交接检查单,worksheet,P3,P3-T4,worksheet;handover_checklist,retest_handover_routing,选择进入P4-T1、P4-T2、P5-T3或P6-T2的后续路径并说明依据。,参数变更记录与复测交接单,参数变更记录与复测交接单,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,复测路径和交接口径需专业复核。
BV037-INC-P3T4-018,P3T4-N06,形成参数变更记录并衔接复测,P3T4-ACT06,后续路径选择活动,learning_activity,P3,P3-T4,interactive_activity,retest_handover_routing,根据设置结果判断进入验证、持续观察或信令复盘。,后续路径选择记录,参数变更记录与复测交接单,planned,pending_professional_review,medium,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,活动用于训练分流判断，不替代专业诊断。
BV038-INC-P6T1-001,P6T1-N01,明确信令流程学习任务与4G/5G关键差异,P6T1-C01,4G/5G差异对照表,resource_card,P6,P6-T1,table;concept_card,evidence_classification,对照4G/5G注册、连接、业务、切换、位置更新、寻呼差异，判断本任务关注的5G流程。,信令差异对照卡,信令差异对照卡,planned,pending_professional_media_review,medium,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-002,P6T1-N01,明确信令流程学习任务与4G/5G关键差异,P6T1-W01,信令差异对照卡工作单,worksheet,P6,P6-T1,worksheet,evidence_classification,对照4G/5G注册、连接、业务、切换、位置更新、寻呼差异，判断本任务关注的5G流程。,信令差异对照卡,信令差异对照卡,planned,pending_professional_media_review,medium,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-003,P6T1-N01,明确信令流程学习任务与4G/5G关键差异,P6T1-A01,信令差异对照卡评价量规,assessment,P6,P6-T1,rubric,assessment,对照4G/5G注册、连接、业务、切换、位置更新、寻呼差异，判断本任务关注的5G流程。,信令差异对照卡,信令差异对照卡,planned,pending_professional_media_review,medium,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-004,P6T1-N02,建立5G SA注册流程框架,P6T1-C02,注册流程重绘图,resource_card,P6,P6-T1,redrawn_image;process_card,process_ordering,按同步、随机接入、RRC建立、AMF选择、鉴权、安全、注册接受、注册完成梳理注册流程。,注册流程顺序图,注册流程顺序图,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-005,P6T1-N02,建立5G SA注册流程框架,P6T1-W02,注册流程顺序图工作单,worksheet,P6,P6-T1,worksheet,process_ordering,按同步、随机接入、RRC建立、AMF选择、鉴权、安全、注册接受、注册完成梳理注册流程。,注册流程顺序图,注册流程顺序图,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-006,P6T1-N02,建立5G SA注册流程框架,P6T1-A02,注册流程顺序图评价量规,assessment,P6,P6-T1,rubric,assessment,按同步、随机接入、RRC建立、AMF选择、鉴权、安全、注册接受、注册完成梳理注册流程。,注册流程顺序图,注册流程顺序图,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-007,P6T1-N03,识读注册关键消息与核心字段,P6T1-C03,注册消息字段标注图,resource_card,P6,P6-T1,annotated_image;worksheet,field_annotation,在Registration request、RRCSetupRequest、RRCSetupComplete、Registration accept中标出身份、原因、PLMN、GUAMI、NSSAI、5G-GUTI等关键字段。,注册消息字段标注单,注册消息字段标注单,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-008,P6T1-N03,识读注册关键消息与核心字段,P6T1-W03,注册消息字段标注单工作单,worksheet,P6,P6-T1,worksheet,field_annotation,在Registration request、RRCSetupRequest、RRCSetupComplete、Registration accept中标出身份、原因、PLMN、GUAMI、NSSAI、5G-GUTI等关键字段。,注册消息字段标注单,注册消息字段标注单,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-009,P6T1-N03,识读注册关键消息与核心字段,P6T1-A03,注册消息字段标注单评价量规,assessment,P6,P6-T1,rubric,assessment,在Registration request、RRCSetupRequest、RRCSetupComplete、Registration accept中标出身份、原因、PLMN、GUAMI、NSSAI、5G-GUTI等关键字段。,注册消息字段标注单,注册消息字段标注单,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-010,P6T1-N04,建立PDU会话建立流程与用户面开通路径,P6T1-C04,PDU会话流程重绘图,resource_card,P6,P6-T1,redrawn_image;process_card,process_completion,梳理PDU session request、UPLINK NAS TRANSPORT、INITIAL CONTEXT SETUP、RRCReconfiguration、UPF更新等步骤。,PDU会话流程卡,PDU会话流程卡,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-011,P6T1-N04,建立PDU会话建立流程与用户面开通路径,P6T1-W04,PDU会话流程卡工作单,worksheet,P6,P6-T1,worksheet,process_completion,梳理PDU session request、UPLINK NAS TRANSPORT、INITIAL CONTEXT SETUP、RRCReconfiguration、UPF更新等步骤。,PDU会话流程卡,PDU会话流程卡,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-012,P6T1-N04,建立PDU会话建立流程与用户面开通路径,P6T1-A04,PDU会话流程卡评价量规,assessment,P6,P6-T1,rubric,assessment,梳理PDU session request、UPLINK NAS TRANSPORT、INITIAL CONTEXT SETUP、RRCReconfiguration、UPF更新等步骤。,PDU会话流程卡,PDU会话流程卡,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-013,P6T1-N05,识读MIB/SIB1系统消息与驻留入口,P6T1-C05,MIB/SIB1系统消息字段卡,resource_card,P6,P6-T1,annotated_image;concept_card;worksheet,field_matching,标出MIB、SIB1中与接入、驻留、SI调度、接入限制相关的信息。,系统消息识读记录,系统消息识读记录,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-014,P6T1-N05,识读MIB/SIB1系统消息与驻留入口,P6T1-W05,系统消息识读记录工作单,worksheet,P6,P6-T1,worksheet,field_matching,标出MIB、SIB1中与接入、驻留、SI调度、接入限制相关的信息。,系统消息识读记录,系统消息识读记录,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-015,P6T1-N05,识读MIB/SIB1系统消息与驻留入口,P6T1-A05,系统消息识读记录评价量规,assessment,P6,P6-T1,rubric,assessment,标出MIB、SIB1中与接入、驻留、SI调度、接入限制相关的信息。,系统消息识读记录,系统消息识读记录,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-016,P6T1-N06,判断RRCReconfiguration在不同场景中的作用,P6T1-C06,RRC重配场景卡,resource_card,P6,P6-T1,annotated_image;scenario_card,scenario_matching,区分RRCReconfiguration用于承载配置、测量控制、切换命令、NAS透传等不同场景。,RRC重配场景判断表,RRC重配场景判断表,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-017,P6T1-N06,判断RRCReconfiguration在不同场景中的作用,P6T1-W06,RRC重配场景判断表工作单,worksheet,P6,P6-T1,worksheet,scenario_matching,区分RRCReconfiguration用于承载配置、测量控制、切换命令、NAS透传等不同场景。,RRC重配场景判断表,RRC重配场景判断表,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-018,P6T1-N06,判断RRCReconfiguration在不同场景中的作用,P6T1-A06,RRC重配场景判断表评价量规,assessment,P6,P6-T1,rubric,assessment,区分RRCReconfiguration用于承载配置、测量控制、切换命令、NAS透传等不同场景。,RRC重配场景判断表,RRC重配场景判断表,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
BV038-INC-P6T1-019,P6T1-N07,使用信令分析界面定位证据入口,P6T1-C07,教学化工具界面图,resource_card,P6,P6-T1,redrawn_image;worksheet,evidence_location,在地图、关键信令、邻区、无线参数、吞吐率窗口中找到对应证据入口，并说明每个窗口能说明什么、不能说明什么。,信令工具证据定位单,信令工具证据定位单,planned,pending_professional_media_review,high,reports/P6-T1基于V0.3.8主数据补拆验证实施计划.md,计划挂接对象，尚未生产正式资源；需专业复核、媒体治理和学生正文审查。
